TT	PID	AT	CT	IO_D	WT	RT	TRT
33075	1656	16852	36	0	16187	129	16223
33119	1003	8847	171	0	24101	259	24272
33126	2499	32929	9	0	188	26	197
33127	1900	20378	23	0	12726	432	12749
33141	693	5173	183	0	27785	242	27968
33142	1709	17646	158	0	15338	156	15496
33154	1651	16713	155	0	16286	599	16441
33155	1865	19890	42	0	13223	69	13265
33162	1744	18034	92	0	15036	830	15128
33165	1612	16285	49	0	16831	167	16880
33171	1652	16713	86	0	16372	272	16458
33205	2500	33046	63	0	96	96	159
33243	1599	16194	139	0	16910	111	17049
33244	1577	15993	32	0	17219	356	17251
33245	436	2311	219	0	30715	589	30934
33245	1649	16706	130	0	16409	216	16539
33246	1905	20499	7	0	12740	271	12747
33278	1567	15875	93	0	17310	497	17403
33287	2495	32611	96	0	580	62	676
33288	1714	17708	47	0	15533	453	15580
33296	1556	15801	94	0	17401	172	17495
33327	2502	33109	29	0	189	91	218
33330	322	1079	151	0	32100	137	32251
33376	1715	17717	109	0	15550	445	15659
33377	1686	17348	37	0	15992	257	16029
33377	1525	15284	149	0	17944	485	18093
33386	1196	11093	154	0	22139	658	22293
33387	1729	17891	11	0	15485	774	15496
33427	1598	16183	124	0	17120	689	17244
33434	1234	11605	169	0	21660	118	21829
33456	1631	16540	110	0	16806	684	16916
33477	1192	11050	156	0	22271	288	22427
33508	1595	16159	140	0	17209	231	17349
33530	1719	17782	157	0	15591	375	15748
33537	1657	16854	68	0	16615	123	16683
33538	1608	16262	50	0	17226	352	17276
33553	609	4235	195	0	29123	123	29318
33572	2504	33242	61	0	269	266	330
33575	1491	15006	143	0	18426	64	18569
33577	1607	16261	102	0	17214	603	17316
33589	1565	15861	84	0	17644	50	17728
33622	1555	15795	97	0	17730	54	17827
33628	1614	16325	109	0	17194	99	17303
33637	1345	12938	62	0	20637	203	20699
33646	1561	15830	114	0	17702	564	17816
33652	2503	33224	25	0	403	170	428
33662	1564	15853	71	0	17738	828	17809
33678	594	4094	196	0	29388	285	29584
33705	2492	32517	52	0	1136	160	1188
33745	1276	12155	156	0	21434	132	21590
33760	1535	15496	146	0	18118	1366	18264
33769	1368	13244	121	0	20404	410	20525
33783	277	455	205	0	33123	55	33328
33801	1513	15164	110	0	18527	57	18637
33812	1568	15879	154	0	17779	119	17933
33815	1575	15979	72	0	17764	901	17836
33832	1511	15152	5	0	18675	143	18680
33833	1479	14907	69	0	18857	613	18926
33870	1273	12074	158	0	21638	103	21796
33871	1484	14956	32	0	18883	2870	18915
33885	1557	15807	149	0	17929	387	18078
33886	1494	15026	71	0	18789	58	18860
33888	1441	14262	121	0	19505	246	19626
33892	937	8069	181	0	25642	200	25823
33897	1481	14931	88	0	18878	1392	18966
33952	1266	12032	131	0	21789	514	21920
33967	2498	32783	77	0	1107	420	1184
33986	1482	14932	144	0	18910	355	19054
33989	1559	15813	69	0	18107	1083	18176
34002	1490	14998	152	0	18852	1331	19004
34002	1720	17793	121	0	16088	84	16209
34023	1407	13710	93	0	20220	206	20313
34041	1383	13388	80	0	20573	142	20653
34058	1362	13165	89	0	20804	187	20893
34062	1477	14861	129	0	19072	441	19201
34088	2507	33993	80	0	15	9	95
34108	988	8725	175	0	25208	160	25383
34135	1329	12736	158	0	21241	360	21399
34152	1834	19390	119	0	14643	124	14762
34153	1684	17306	49	0	16798	62	16847
34154	1663	16946	35	0	17173	295	17208
34155	1542	15548	155	0	18452	683	18607
34166	1512	15158	145	0	18863	889	19008
34213	1277	12169	182	0	21862	234	22044
34235	1610	16273	131	0	17831	583	17962
34245	1505	15096	156	0	18993	182	19149
34249	1478	14873	24	0	19352	1362	19376
34251	2506	33921	17	0	313	50	330
34252	1914	20611	9	0	13632	188	13641
34254	2505	33347	96	0	811	129	907
34256	1453	14486	52	0	19718	1732	19770
34291	1430	14126	96	0	20069	1482	20165
34292	1485	14962	6	0	19324	190	19330
34317	1460	14580	153	0	19584	340	19737
34320	627	4409	172	0	29739	103	29911
34353	1489	14996	160	0	19197	205	19357
34366	1357	13113	134	0	21119	1857	21253
34386	1520	15231	134	0	19021	886	19155
34420	1355	13071	162	0	21187	64	21349
34432	1501	15082	133	0	19217	64	19350
34433	1439	14241	20	0	20172	317	20192
34435	685	5102	159	0	29174	199	29333
34443	1601	16202	141	0	18100	43	18241
34444	1488	14992	2	0	19450	56	19452
34470	2512	34373	96	0	1	1	97
34472	1419	13914	133	0	20425	150	20558
34473	1414	13842	14	0	20617	456	20631
34489	1363	13173	88	0	21228	255	21316
34490	1332	12798	2	0	21690	208	21692
34491	1331	12758	39	0	21694	196	21733
34492	1296	12331	68	0	22093	788	22161
34494	1291	12276	73	0	22145	54	22218
34495	1258	11970	12	0	22513	42	22525
34496	1254	11916	65	0	22515	200	22580
34517	1337	12851	141	0	21525	965	21666
34526	1243	11780	86	0	22660	1272	22746
34529	1472	14790	136	0	19603	1175	19739
34541	1239	11691	99	0	22751	197	22850
34542	522	3277	183	0	31082	305	31265
34561	1415	13872	97	0	20592	640	20689
34582	1504	15092	94	0	19396	472	19490
34623	1344	12928	137	0	21558	283	21695
34631	1237	11663	183	0	22785	506	22968
34643	671	4941	196	0	29506	2033	29702
34654	1336	12826	146	0	21682	126	21828
34656	2518	34627	18	0	11	8	29
34671	1510	15135	115	0	19421	52	19536
34716	1476	14857	113	0	19746	805	19859
34718	2510	34296	94	0	328	102	422
34719	1157	10637	86	0	23996	52	24082
34744	1101	9904	110	0	24730	1056	24840
34745	1335	12816	154	0	21775	31	21929
34754	646	4695	181	0	29878	1443	30059
34765	917	7801	116	0	26848	429	26964
34766	910	7673	71	0	27022	630	27093
34777	1480	14913	115	0	19749	89	19864
34778	1578	15993	50	0	18735	883	18785
34802	2516	34587	51	0	164	158	215
34802	1493	15018	65	0	19719	1060	19784
34813	906	7592	160	0	27061	370	27221
34814	2521	34794	12	0	8	8	20
34814	1417	13906	6	0	20902	881	20908
34815	1110	10078	60	0	24677	174	24737
34824	1374	13289	78	0	21457	67	21535
34828	1424	13977	99	0	20752	400	20851
34829	1377	13326	60	0	21443	296	21503
34838	2509	34284	25	0	529	110	554
34839	2511	34300	10	0	529	172	539
34846	1369	13249	67	0	21530	119	21597
34860	865	7115	174	0	27571	120	27745
34865	1350	12972	118	0	21775	309	21893
34890	1334	12814	146	0	21930	41	22076
34906	1422	13966	137	0	20803	415	20940
34950	1300	12369	145	0	22436	304	22581
34951	1267	12034	63	0	22854	131	22917
34952	1360	13142	102	0	21708	66	21810
34952	1241	11755	12	0	23185	54	23197
34963	1269	12050	167	0	22746	162	22913
34964	1342	12898	94	0	21972	820	22066
34970	817	6635	162	0	28173	44	28335
34973	1339	12872	61	0	22040	40	22101
34974	1333	12800	74	0	22100	938	22174
34975	1287	12248	55	0	22672	32	22727
34976	1263	12000	59	0	22917	327	22976
34977	1221	11455	13	0	23509	152	23522
34977	957	8303	108	0	26566	66	26674
34988	1289	12273	62	0	22653	39	22715
35010	1200	11128	86	0	23796	402	23882
35032	2508	34097	54	0	881	223	935
35040	1301	12372	166	0	22502	18	22668
35047	2519	34637	15	0	395	395	410
35061	1275	12139	146	0	22776	518	22922
35074	845	6965	197	0	27912	404	28109
35111	1264	12010	124	0	22977	255	23101
35112	1224	11490	7	0	23615	404	23622
35113	1130	10306	78	0	24729	238	24807
35114	1121	10236	41	0	24837	78	24878
35114	1236	11657	134	0	23323	56	23457
35126	1285	12240	90	0	22796	144	22886
35136	1257	11968	123	0	23045	200	23168
35139	1260	11982	61	0	23096	60	23157
35140	1036	9184	81	0	25875	281	25956
35175	1045	9282	161	0	25732	1095	25893
35176	1090	9815	137	0	25224	481	25361
35195	998	8813	128	0	26254	92	26382
35215	1216	11389	135	0	23691	268	23826
35216	1212	11328	27	0	23861	887	23888
35218	1052	9362	183	0	25673	167	25856
35241	2524	35162	75	0	4	1	79
35251	1495	15028	118	0	20105	58	20223
35259	1137	10377	160	0	24722	69	24882
35267	413	2075	175	0	33017	56	33192
35269	1202	11144	116	0	24009	126	24125
35273	2523	35130	76	0	67	32	143
35276	1244	11797	73	0	23406	560	23479
35277	1231	11585	43	0	23649	152	23692
35297	1193	11061	136	0	24100	843	24236
35316	786	6136	135	0	29045	149	29180
35353	1165	10711	152	0	24490	821	24642
35355	936	8064	168	0	27123	404	27291
35364	1255	11942	159	0	23263	210	23422
35388	1184	10916	163	0	24309	126	24472
35405	1204	11172	135	0	24098	495	24233
35427	1158	10645	153	0	24629	379	24782
35428	1148	10550	28	0	24850	179	24878
35429	1147	10540	52	0	24837	129	24889
35438	1274	12098	162	0	23178	1726	23340
35441	585	4010	186	0	31245	557	31431
35458	1058	9404	171	0	25883	351	26054
35498	1145	10505	153	0	24840	48	24993
35499	1292	12293	71	0	23135	94	23206
35500	1188	10981	74	0	24445	189	24519
35518	1194	11072	170	0	24276	563	24446
35519	1186	10927	15	0	24577	905	24592
35520	972	8534	26	0	26960	54	26986
35521	955	8287	89	0	27145	70	27234
35525	1017	8953	169	0	26403	375	26572
35525	924	7849	172	0	27504	1213	27676
35543	2527	35482	61	0	0	0	61
35551	889	7399	92	0	28060	400	28152
35564	1114	10114	152	0	25298	880	25450
35570	1250	11862	148	0	23560	534	23708
35596	1286	12247	138	0	23211	31	23349
35597	1111	10078	117	0	25402	915	25519
35620	1151	10588	87	0	24945	49	25032
35626	630	4566	188	0	30872	52	31060
35627	1220	11453	133	0	24041	194	24174
35630	1080	9714	58	0	25858	1003	25916
35631	1079	9652	18	0	25961	122	25979
35678	1082	9736	167	0	25775	42	25942
35678	1149	10561	101	0	25016	957	25117
35683	2533	35634	43	0	6	3	49
35693	2536	35690	3	0	0	0	3
35709	1071	9516	173	0	26020	304	26193
35730	771	5997	194	0	29539	258	29733
35744	2522	35000	70	0	674	256	744
35747	919	7813	178	0	27756	944	27934
35773	2529	35512	62	0	199	68	261
35790	2532	35584	44	0	162	50	206
35791	721	5456	8	0	30327	255	30335
35803	2531	35582	52	0	169	130	221
35805	713	5373	106	0	30326	36	30432
35806	709	5345	57	0	30404	407	30461
35820	1069	9507	138	0	26175	173	26313
35821	1056	9386	19	0	26416	664	26435
35822	593	4072	204	0	31546	113	31750
35822	1030	9098	39	0	26685	558	26724
35836	1139	10385	105	0	25346	89	25451
35837	1120	10211	78	0	25548	688	25626
35838	1116	10134	55	0	25649	948	25704
35877	677	5031	147	0	30699	450	30846
35878	1095	9834	147	0	25897	124	26044
35884	1027	9058	157	0	26669	798	26826
35885	1024	9006	30	0	26849	909	26879
35886	1013	8922	42	0	26922	73	26964
35887	1001	8842	50	0	26995	41	27045
35913	458	2591	183	0	33139	27	33322
35944	1232	11595	151	0	24198	475	24349
35949	997	8795	137	0	27017	427	27154
35949	903	7583	169	0	28197	1634	28366
35989	1037	9215	176	0	26598	2148	26774
36000	1046	9303	165	0	26532	705	26697
36002	809	6429	97	0	29476	1279	29573
36003	1047	9306	69	0	26628	158	26697
36013	1033	9142	153	0	26718	156	26871
36039	964	8371	157	0	27511	113	27668
36069	1180	10854	109	0	25106	103	25215
36075	765	5930	165	0	29980	41	30145
36075	1060	9409	120	0	26546	447	26666
36078	985	8693	45	0	27340	555	27385
36080	1004	8857	51	0	27172	387	27223
36084	990	8767	171	0	27146	44	27317
36085	993	8772	146	0	27167	896	27313
36085	1059	9409	42	0	26634	827	26676
36086	1103	9934	2	0	26150	1074	26152
36086	1054	9372	55	0	26659	2305	26714
36102	1010	8906	150	0	27046	643	27196
36114	1044	9278	117	0	26719	334	26836
36131	991	8767	138	0	27226	1111	27364
36132	956	8293	5	0	27834	24	27839
36155	774	6019	162	0	29974	42	30136
36164	1088	9804	167	0	26193	58	26360
36165	1123	10253	30	0	25882	317	25912
36166	1066	9477	2	0	26687	277	26689
36167	945	8146	163	0	27858	622	28021
36167	1014	8925	108	0	27134	955	27242
36180	1007	8868	76	0	27236	1515	27312
36186	981	8668	161	0	27357	524	27518
36188	952	8228	78	0	27882	1261	27960
36189	1005	8860	157	0	27172	52	27329
36190	930	7901	75	0	28214	77	28289
36198	943	8134	93	0	27971	1354	28064
36212	971	8458	143	0	27611	393	27754
36228	2537	36100	16	0	112	112	128
36231	928	7883	193	0	28155	281	28348
36245	1048	9338	108	0	26799	900	26907
36247	995	8775	91	0	27381	54	27472
36254	631	4570	218	0	31466	132	31684
36275	1143	10484	174	0	25617	58	25791
36284	915	7797	123	0	28364	50	28487
36294	922	7839	168	0	28287	363	28455
36310	977	8625	120	0	27565	63	27685
36318	883	7334	104	0	28880	166	28984
36319	879	7299	15	0	29005	366	29020
36320	874	7213	94	0	29013	293	29107
36321	864	7101	17	0	29203	206	29220
36324	860	7071	77	0	29176	47	29253
36326	259	110	208	0	36008	181	36216
36336	1000	8817	137	0	27382	937	27519
36352	1136	10368	132	0	25852	278	25984
36364	1115	10116	150	0	26098	486	26248
36376	841	6810	124	0	29442	508	29566
36398	1078	9648	111	0	26639	124	26750
36401	371	1652	176	0	34573	419	34749
36428	1012	8921	163	0	27344	1998	27507
36455	832	6761	180	0	29514	203	29694
36458	982	8672	170	0	27616	1004	27786
36478	635	4609	175	0	31694	67	31869
36494	2538	36276	41	0	177	45	218
36495	1049	9340	93	0	27062	191	27155
36496	996	8780	83	0	27633	53	27716
36497	986	8707	70	0	27720	599	27790
36498	958	8320	49	0	28129	385	28178
36505	1011	8914	203	0	27388	808	27591
36506	969	8432	172	0	27902	188	28074
36542	931	7909	128	0	28505	621	28633
36549	967	8407	148	0	27994	195	28142
36550	744	5651	77	0	30822	231	30899
36558	649	4717	158	0	31683	797	31841
36561	743	5647	136	0	30778	190	30914
36562	938	8081	34	0	28447	267	28481
36565	2539	36497	56	0	12	12	68
36567	1031	9098	165	0	27304	692	27469
36586	961	8341	84	0	28161	514	28245
36599	909	7671	156	0	28772	100	28928
36600	975	8607	65	0	27928	701	27993
36601	920	7815	22	0	28764	1345	28786
36628	878	7290	143	0	29195	1509	29338
36632	908	7620	61	0	28951	1006	29012
36638	748	5695	166	0	30777	645	30943
36639	733	5538	94	0	31007	82	31101
36674	628	4502	168	0	32004	373	32172
36683	921	7815	176	0	28692	663	28868
36684	904	7584	36	0	29064	257	29100
36685	728	5499	99	0	31087	105	31186
36712	777	6067	155	0	30490	519	30645
36743	959	8324	159	0	28260	307	28419
36743	738	5570	169	0	31004	212	31173
36744	1009	8895	68	0	27781	605	27849
36745	999	8814	107	0	27824	488	27931
36748	953	8267	72	0	28409	54	28481
36755	870	7177	177	0	29401	90	29578
36756	951	8226	14	0	28516	114	28530
36757	950	8198	77	0	28482	25	28559
36778	932	8002	159	0	28617	633	28776
36781	872	7193	190	0	29398	499	29588
36800	907	7616	159	0	29025	103	29184
36803	900	7570	183	0	29050	273	29233
36805	973	8552	70	0	28183	668	28253
36806	946	8158	89	0	28559	902	28648
36807	944	8144	75	0	28588	1403	28663
36808	933	8007	53	0	28748	2281	28801
36808	905	7588	75	0	29145	50	29220
36809	822	6678	27	0	30104	31	30131
36809	891	7506	41	0	29262	799	29303
36827	814	6599	95	0	30133	82	30228
36828	799	6257	54	0	30517	38	30571
36829	798	6251	38	0	30540	151	30578
36830	848	6992	160	0	29678	516	29838
36830	782	6122	19	0	30689	212	30708
36831	767	5959	61	0	30811	522	30872
36853	881	7320	135	0	29398	868	29533
36854	2542	36792	55	0	7	4	62
36854	873	7205	43	0	29606	97	29649
36855	850	6998	2	0	29855	313	29857
36859	705	5336	183	0	31340	50	31523
36873	763	5913	153	0	30807	239	30960
36874	756	5769	60	0	31045	1172	31105
36875	749	5702	13	0	31160	41	31173
36876	747	5686	13	0	31177	293	31190
36877	745	5657	6	0	31214	39	31220
36893	811	6529	160	0	30204	40	30364
36900	842	6842	92	0	29966	875	30058
36901	884	7335	56	0	29510	23	29566
36902	833	6765	5	0	30132	241	30137
36903	826	6693	64	0	30146	138	30210
36921	742	5643	130	0	31148	40	31278
36922	740	5613	61	0	31248	547	31309
36937	417	2087	191	0	34659	112	34850
36937	802	6275	136	0	30526	111	30662
36961	823	6680	172	0	30109	31	30281
36971	730	5513	191	0	31267	148	31458
36972	760	5889	67	0	31016	350	31083
36973	746	5665	14	0	31294	37	31308
36974	726	5485	57	0	31432	748	31489
36975	720	5452	35	0	31488	835	31523
36976	719	5440	80	0	31456	494	31536
36977	716	5424	21	0	31532	35	31553
36978	714	5403	26	0	31549	34	31575
36979	755	5767	169	0	31043	880	31212
36998	621	4358	194	0	32446	138	32640
37031	2546	36918	71	0	42	36	113
37034	750	5713	157	0	31164	507	31321
37041	710	5346	117	0	31578	529	31695
37041	923	7845	114	0	29082	655	29196
37042	699	5298	33	0	31711	46	31744
37042	805	6344	103	0	30595	34	30698
37061	486	2884	188	0	33989	349	34177
37083	2548	37064	3	0	16	16	19
37099	686	5105	158	0	31836	92	31994
37101	2547	36921	68	0	112	71	180
37110	2545	36899	75	0	136	16	211
37120	562	3641	158	0	33321	676	33479
37130	804	6301	186	0	30643	183	30829
37151	902	7581	170	0	29400	287	29570
37152	976	8622	104	0	28426	257	28530
37155	812	6540	144	0	30471	103	30615
37179	821	6675	124	0	30380	182	30504
37180	666	4898	148	0	32134	133	32282
37183	788	6141	129	0	30913	233	31042
37194	863	7095	120	0	29979	1867	30099
37213	800	6263	163	0	30787	46	30950
37217	780	6102	169	0	30946	135	31115
37218	741	5636	63	0	31519	23	31582
37236	573	3832	218	0	33186	317	33404
37237	776	6060	119	0	31058	183	31177
37238	717	5426	100	0	31712	35	31812
37239	501	3017	98	0	34124	338	34222
37241	491	2950	66	0	34225	139	34291
37252	734	5540	146	0	31566	184	31712
37255	688	5124	136	0	31995	1175	32131
37256	736	5543	156	0	31557	130	31713
37257	830	6747	86	0	30424	76	30510
37258	803	6295	18	0	30945	271	30963
37259	794	6209	79	0	30971	82	31050
37261	664	4885	103	0	32273	841	32376
37263	2549	37206	51	0	6	6	57
37284	2553	37230	32	0	22	22	54
37289	696	5262	132	0	31895	350	32027
37295	602	4154	173	0	32968	394	33141
37296	587	4029	96	0	33171	745	33267
37297	570	3812	67	0	33418	383	33485
37298	554	3541	54	0	33703	67	33757
37323	689	5128	132	0	32063	325	32195
37324	605	4175	170	0	32979	2974	33149
37325	2552	37224	38	0	63	60	101
37326	644	4675	82	0	32569	196	32651
37327	604	4160	62	0	33105	137	33167
37328	579	3909	22	0	33397	404	33419
37331	550	3504	173	0	33654	54	33827
37332	529	3322	123	0	33887	19	34010
37373	571	3824	193	0	33356	656	33549
37379	722	5464	193	0	31722	237	31915
37381	402	2003	161	0	35217	70	35378
37384	523	3285	132	0	33967	225	34099
37385	492	2952	81	0	34352	139	34433
37386	478	2764	27	0	34595	88	34622
37417	697	5282	146	0	31989	604	32135
37418	695	5258	58	0	32102	95	32160
37419	659	4814	12	0	32593	179	32605
37420	656	4806	74	0	32540	62	32614
37421	606	4191	38	0	33192	281	33230
37422	597	4124	11	0	33287	69	33298
37431	471	2714	159	0	34558	800	34717
37438	567	3804	173	0	33461	425	33634
37439	530	3335	169	0	33935	1459	34104
37439	890	7415	79	0	29945	432	30024
37441	586	4015	112	0	33314	497	33426
37442	532	3341	41	0	34060	533	34101
37447	806	6386	108	0	30953	212	31061
37479	439	2335	164	0	34980	22	35144
37481	706	5339	142	0	32000	49	32142
37482	797	6237	168	0	31077	195	31245
37483	795	6217	47	0	31219	849	31266
37484	764	5929	47	0	31508	507	31555
37485	682	5073	88	0	32324	92	32412
37486	676	4997	42	0	32447	216	32489
37506	679	5045	138	0	32323	467	32461
37507	665	4895	13	0	32599	256	32612
37508	614	4271	105	0	33132	62	33237
37524	510	3102	186	0	34236	524	34422
37525	426	2225	157	0	35143	593	35300
37542	653	4772	220	0	32550	20	32770
37543	651	4754	193	0	32596	72	32789
37558	592	4071	135	0	33352	156	33487
37559	576	3874	40	0	33645	37	33685
37561	2551	37215	47	0	299	95	346
37575	2555	37531	40	0	4	1	44
37584	563	3655	144	0	33785	45	33929
37585	766	5950	131	0	31504	41	31635
37587	539	3427	116	0	34044	121	34160
37588	490	2949	45	0	34594	450	34639
37598	2559	37562	19	0	17	14	36
37601	769	5971	164	0	31466	157	31630
37605	752	5750	48	0	31807	179	31855
37619	791	6178	179	0	31262	227	31441
37622	260	119	202	0	37301	272	37503
37623	488	2907	117	0	34599	520	34716
37624	487	2898	75	0	34651	1520	34726
37630	547	3483	119	0	34028	511	34147
37658	647	4696	131	0	32831	264	32962
37659	457	2587	137	0	34935	119	35072
37661	668	4905	179	0	32577	162	32756
37665	444	2427	153	0	35085	814	35238
37679	2561	37644	28	0	7	4	35
37682	610	4245	109	0	33328	172	33437
37687	441	2347	4	0	35336	134	35340
37690	2562	37646	25	0	19	20	44
37693	452	2541	109	0	35043	35	35152
37694	381	1728	91	0	35875	28	35966
37702	615	4276	152	0	33274	408	33426
37724	2558	37554	27	0	143	143	170
37725	925	7873	58	0	29794	68	29852
37725	521	3246	121	0	34358	45	34479
37726	548	3487	68	0	34171	337	34239
37727	479	2770	46	0	34911	415	34957
37728	476	2738	104	0	34886	189	34990
37729	454	2572	71	0	35086	8	35157
37730	450	2527	55	0	35148	420	35203
37731	406	2039	49	0	35643	80	35692
37732	541	3445	136	0	34151	454	34287
37762	389	1867	166	0	35729	238	35895
37763	326	1117	167	0	36479	132	36646
37763	376	1710	89	0	35964	545	36053
37764	675	4980	132	0	32652	113	32784
37764	366	1624	23	0	36117	331	36140
37770	285	524	125	0	37121	565	37246
37771	274	407	9	0	37355	91	37364
37781	399	1977	120	0	35684	32	35804
37785	362	1573	140	0	36072	24	36212
37786	650	4754	90	0	32942	42	33032
37787	534	3359	104	0	34324	34	34428
37788	533	3356	80	0	34352	29	34432
37789	504	3053	27	0	34709	1553	34736
37794	377	1712	141	0	35941	437	36082
37798	485	2879	162	0	34757	314	34919
37808	286	528	121	0	37159	73	37280
37808	440	2341	178	0	35289	2159	35467
37810	456	2582	68	0	35160	162	35228
37819	660	4841	149	0	32829	266	32978
37820	446	2509	55	0	35256	94	35311
37827	374	1686	119	0	36022	253	36141
37832	2543	36798	52	0	982	408	1034
37832	372	1672	123	0	36037	24	36160
37833	629	4518	32	0	33283	190	33315
37834	520	3243	112	0	34479	28	34591
37835	513	3139	101	0	34595	36	34696
37835	254	21	165	0	37649	275	37814
37836	489	2931	100	0	34805	386	34905
37837	463	2614	2	0	35221	44	35223
37838	455	2578	83	0	35177	224	35260
37839	443	2383	38	0	35418	768	35456
37840	435	2292	223	0	35325	16	35548
37841	422	2191	69	0	35581	294	35650
37842	421	2137	98	0	35607	26	35705
37843	408	2045	86	0	35712	26	35798
37844	403	2005	88	0	35751	110	35839
37845	394	1905	13	0	35927	32	35940
37847	370	1642	142	0	36063	70	36205
37848	365	1611	88	0	36149	137	36237
37849	297	717	136	0	36996	419	37132
37849	363	1592	111	0	36146	178	36257
37850	349	1355	108	0	36387	628	36495
37851	347	1326	120	0	36405	18	36525
37852	333	1205	103	0	36544	103	36647
37853	416	2085	57	0	35711	102	35768
37853	327	1138	26	0	36689	125	36715
37855	601	4153	69	0	33633	148	33702
37857	445	2441	69	0	35347	1389	35416
37859	309	958	121	0	36780	73	36901
37861	459	2593	32	0	35236	55	35268
37862	473	2724	28	0	35110	231	35138
37863	420	2107	78	0	35678	98	35756
37865	318	1031	146	0	36688	475	36834
37866	643	4665	11	0	33190	35	33201
37867	423	2201	12	0	35654	463	35666
37872	315	1011	139	0	36722	24	36861
37875	393	1885	160	0	35830	588	35990
37876	332	1202	108	0	36566	74	36674
37877	331	1196	105	0	36576	308	36681
37878	311	984	126	0	36768	45	36894
37879	407	2044	109	0	35726	129	35835
37879	310	964	90	0	36825	95	36915
37880	299	723	116	0	37041	724	37157
37880	298	718	135	0	37027	751	37162
37881	296	710	126	0	37045	485	37171
37882	368	1626	73	0	36183	136	36256
37882	294	693	128	0	37061	16	37189
37883	262	211	104	0	37568	59	37672
37884	261	194	121	0	37569	68	37690
37886	591	4064	95	0	33727	412	33822
37902	427	2226	267	0	35409	14	35676
37903	301	744	221	0	36938	54	37159
37904	323	1102	71	0	36731	829	36802
37914	461	2606	50	0	35258	345	35308
37916	412	2073	134	0	35709	432	35843
37935	551	3505	202	0	34228	136	34430
37940	391	1872	161	0	35907	1361	36068
190	256	24	162	0	4	0	166
280	257	31	242	0	7	58	249
420	269	324	92	0	4	49	96
420	268	320	96	0	4	0	100
592	280	464	127	0	1	0	128
592	278	458	133	0	1	0	134
631	282	475	152	0	4	0	156
631	281	474	153	0	4	0	157
689	293	664	24	0	1	0	25
689	292	663	25	0	1	0	26
936	306	859	76	0	1	62	77
936	305	836	99	0	1	0	100
972	300	732	233	0	7	58	240
1184	317	1025	152	0	7	54	159
1196	313	990	140	0	66	21	206
1200	295	699	51	0	450	408	501
1265	336	1218	46	0	1	0	47
1265	334	1205	59	0	1	0	60
1366	339	1249	116	0	1	20	117
1366	337	1223	142	0	1	0	143
1436	342	1282	144	0	10	28	154
1436	341	1279	147	0	10	0	157
1481	355	1467	13	0	1	0	14
1481	354	1465	15	0	1	0	16
1567	343	1286	145	0	136	114	281
1947	380	1726	205	0	16	0	221
2179	414	2079	99	0	1	58	100
2179	411	2066	112	0	1	0	113
2221	386	1822	117	0	282	159	399
2292	431	2242	49	0	1	0	50
2292	429	2236	55	0	1	0	56
2363	253	15	238	0	2110	261	2348
2363	252	10	243	0	2110	287	2353
2487	287	611	211	0	1665	16	1876
2511	266	310	19	0	2182	349	2201
2579	453	2543	32	0	4	0	36
2579	449	2527	48	0	4	51	52
2584	303	787	61	0	1736	411	1797
2675	383	1752	39	0	884	64	923
2681	468	2658	22	0	1	0	23
2681	467	2656	24	0	1	0	25
2725	350	1383	38	0	1304	26	1342
2822	462	2610	208	0	4	0	212
2868	481	2779	82	0	7	53	89
2868	480	2772	89	0	7	0	96
2888	409	2049	146	0	693	54	839
2888	396	1909	147	0	832	624	979
3024	484	2848	163	0	13	31	176
3024	483	2839	172	0	13	69	185
3076	500	2992	83	0	1	0	84
3076	499	2988	87	0	1	0	88
3078	506	3063	14	0	1	0	15
3155	270	325	205	0	2625	103	2830
3206	425	2223	47	0	936	702	983
3239	512	3119	116	0	4	0	120
3239	511	3112	123	0	4	67	127
3298	357	1499	117	0	1682	389	1799
3489	271	347	128	0	3014	76	3142
3597	263	289	240	0	3068	135	3308
3648	525	3306	57	0	285	23	342
3677	545	3465	205	0	7	182	212
3694	390	1869	224	0	1601	222	1825
3793	561	3620	166	0	7	14	173
3793	559	3600	186	0	7	0	193
3827	507	3077	26	0	724	130	750
4012	273	389	97	0	3526	45	3623
4114	580	3911	196	0	7	0	203
4114	578	3892	212	0	10	52	222
4225	344	1290	234	0	2701	217	2935
4407	546	3477	18	0	912	910	930
4461	617	4287	167	0	7	0	174
4461	616	4280	174	0	7	0	181
4509	599	4141	82	0	286	230	368
4509	302	783	122	0	3604	313	3726
4628	345	1302	181	0	3145	362	3326
4678	314	998	146	0	3534	505	3680
4694	465	2639	142	0	1913	456	2055
4778	555	3543	28	0	1207	422	1235
4814	540	3435	17	0	1362	88	1379
4967	514	3159	85	0	1723	32	1808
5050	669	4912	134	0	4	37	138
5236	276	447	213	0	4576	1024	4789
5279	672	4957	139	0	183	17	322
5370	493	2964	115	0	2291	291	2406
5370	405	2019	124	0	3227	22	3351
5611	611	4248	207	0	1156	374	1363
5642	700	5310	103	0	229	88	332
5642	623	4375	203	0	1064	304	1267
5792	542	3447	219	0	2126	61	2345
5896	731	5516	90	0	290	36	380
5928	524	3299	49	0	2580	241	2629
5928	361	1563	57	0	4308	24	4365
5930	442	2369	190	0	3371	1215	3561
5946	757	5771	165	0	10	143	175
5947	430	2238	283	0	3426	105	3709
6097	291	658	40	0	5399	427	5439
6142	329	1152	62	0	4928	35	4990
6158	470	2704	76	0	3378	194	3454
