TT	PID	AT	CT	IO_D	WT	RT	TRT
50331	1113	13117	40	0	37174	488	37214
50339	1111	13106	121	0	37112	691	37233
50344	1115	13133	203	0	37008	278	37211
50366	1055	12103	170	0	38093	344	38263
50367	937	9923	26	0	40418	324	40444
50368	604	3814	195	0	46359	116	46554
50368	936	9919	65	0	40384	1889	40449
50369	935	9913	24	0	40432	73	40456
50370	932	9814	59	0	40497	161	40556
50372	928	9676	101	0	40595	2228	40696
50380	976	10503	220	0	39657	838	39877
50410	925	9632	170	0	40608	1349	40778
50419	1128	13360	114	0	36945	123	37059
50420	1095	12870	43	0	37507	133	37550
50421	911	9469	6	0	40946	598	40952
50426	1178	14277	176	0	35973	248	36149
50427	1050	11987	193	0	38247	37	38440
50428	765	6847	22	0	43559	60	43581
50441	918	9503	201	0	40737	1119	40938
50450	446	990	185	0	49275	1490	49460
50471	969	10408	118	0	39945	180	40063
50473	902	9170	131	0	41172	1296	41303
50500	758	6725	195	0	43580	384	43775
50512	420	403	130	0	49979	61	50109
50519	801	7406	129	0	42984	903	43113
50551	965	10348	145	0	40058	485	40203
50552	1049	11983	150	0	38419	261	38569
50570	891	8958	175	0	41437	80	41612
50587	479	1817	169	0	48601	480	48770
50590	726	6079	186	0	44325	1094	44511
50607	947	10133	146	0	40328	134	40474
50608	1067	12359	30	0	38219	62	38249
50616	720	5962	121	0	44533	1300	44654
50618	879	8862	129	0	41627	991	41756
50623	772	6945	80	0	43598	650	43678
50646	528	2664	183	0	47799	229	47982
50654	877	8804	158	0	41692	730	41850
50685	668	4800	184	0	45701	140	45885
50697	817	7609	179	0	42909	1035	43088
50699	503	2297	168	0	48234	1037	48402
50706	804	7430	86	0	43190	983	43276
50707	994	10925	2	0	39780	394	39782
50732	875	8783	168	0	41781	1264	41949
50733	846	8334	85	0	42314	184	42399
50734	831	8067	88	0	42579	418	42667
50735	827	7926	8	0	42801	1224	42809
50751	963	10340	143	0	40268	290	40411
50754	617	3962	155	0	46637	2050	46792
50777	623	4059	197	0	46521	124	46718
50780	670	4812	141	0	45827	117	45968
50790	783	7223	121	0	43446	127	43567
50791	1073	12467	63	0	38261	447	38324
50792	966	10382	97	0	40313	682	40410
50793	930	9768	37	0	40988	801	41025
50797	863	8638	37	0	42122	586	42159
50818	903	9188	118	0	41512	2847	41630
50821	868	8697	128	0	41996	2514	42124
50822	864	8656	34	0	42132	1633	42166
50823	850	8385	37	0	42401	2088	42438
50824	829	7967	25	0	42832	64	42857
50825	790	7318	75	0	43432	801	43507
50826	769	6897	42	0	43887	631	43929
50827	768	6863	69	0	43895	517	43964
50828	735	6320	21	0	44487	954	44508
50837	1018	11424	134	0	39279	1141	39413
50838	657	4648	188	0	46002	223	46190
50838	675	4885	115	0	45838	4996	45953
50841	667	4798	109	0	45934	2468	46043
50842	643	4446	76	0	46320	1452	46396
50843	642	4441	6	0	46396	225	46402
50857	820	7735	124	0	42998	3560	43122
50858	757	6707	39	0	44112	525	44151
50870	716	5924	96	0	44850	58	44946
50883	634	4348	202	0	46333	1640	46535
50885	632	4314	204	0	46367	157	46571
50886	618	3999	23	0	46864	64	46887
50916	777	7017	164	0	43735	282	43899
50932	658	4650	155	0	46127	1335	46282
50933	974	10484	26	0	40423	675	40449
50934	742	6434	74	0	44426	1719	44500
50935	673	4824	129	0	45982	504	46111
50949	482	1851	174	0	48924	41	49098
50958	781	7210	36	0	43712	1292	43748
50959	779	7167	37	0	43755	43	43792
50961	598	3743	184	0	47034	73	47218
50969	736	6336	129	0	44504	1657	44633
50970	669	4806	3	0	46161	722	46164
50971	663	4764	52	0	46155	169	46207
50972	627	4241	91	0	46640	2006	46731
50973	818	7636	89	0	43248	431	43337
50988	639	4383	156	0	46449	543	46605
50989	631	4295	64	0	46630	459	46694
50990	622	4047	45	0	46898	218	46943
50991	767	6861	187	0	43943	1324	44130
50991	620	4037	3	0	46951	194	46954
50992	607	3892	77	0	47023	543	47100
50993	594	3704	99	0	47190	2236	47289
50994	582	3553	55	0	47386	379	47441
50995	787	7282	132	0	43581	1358	43713
50996	719	5954	8	0	45034	739	45042
50997	587	3623	37	0	47337	925	47374
50998	558	3088	72	0	47838	531	47910
51017	569	3342	154	0	47521	969	47675
51018	544	2860	17	0	48141	1041	48158
51019	542	2847	30	0	48142	774	48172
51020	535	2803	41	0	48176	764	48217
51021	519	2529	58	0	48434	1226	48492
51022	518	2515	6	0	48501	55	48507
51031	1064	12328	170	0	38533	111	38703
51032	1071	12393	114	0	38525	1664	38639
51046	857	8550	116	0	42380	1976	42496
51047	854	8518	84	0	42445	52	42529
51048	803	7418	37	0	43593	819	43630
51049	791	7326	88	0	43635	857	43723
51049	546	2892	133	0	48024	1840	48157
51050	782	7214	93	0	43743	180	43836
51052	517	2497	159	0	48396	405	48555
51059	504	2305	148	0	48606	3163	48754
51063	579	3488	159	0	47416	1522	47575
51071	507	2331	131	0	48609	50	48740
51072	468	1529	81	0	49462	146	49543
51073	465	1471	15	0	49587	156	49602
51082	571	3381	155	0	47546	1637	47701
51083	533	2754	79	0	48250	304	48329
51084	527	2662	77	0	48345	526	48422
51085	524	2618	55	0	48412	70	48467
51122	625	4199	154	0	46769	2762	46923
51127	421	424	128	0	50575	544	50703
51129	624	4179	115	0	46835	307	46950
51130	487	1945	228	0	48957	400	49185
51131	851	8413	85	0	42633	1705	42718
51132	800	7394	92	0	43646	138	43738
51133	672	4822	81	0	46230	2478	46311
51134	523	2606	147	0	48381	96	48528
51134	651	4588	37	0	46509	1820	46546
51137	588	3633	84	0	47420	1967	47504
51152	586	3609	132	0	47411	484	47543
51160	743	6458	115	0	44587	535	44702
51162	462	1379	66	0	49717	1543	49783
51164	600	3747	153	0	47264	75	47417
51170	845	8326	93	0	42751	381	42844
51182	432	673	129	0	50380	2723	50509
51183	798	7358	105	0	43720	713	43825
51184	474	1667	146	0	49371	290	49517
51186	550	2938	122	0	48126	1165	48248
51187	424	455	155	0	50577	1091	50732
51188	578	3471	24	0	47693	288	47717
51189	596	3733	230	0	47226	1041	47456
51190	570	3372	130	0	47688	525	47818
51191	556	3031	54	0	48106	640	48160
51192	545	2861	16	0	48315	1018	48331
51193	536	2805	36	0	48352	33	48388
51194	531	2744	50	0	48400	191	48450
51195	522	2600	59	0	48536	44	48595
51196	520	2538	19	0	48639	1732	48658
51197	516	2445	24	0	48728	373	48752
51199	475	1687	258	0	49254	34	49512
51200	463	1393	66	0	49741	1961	49807
51205	473	1661	86	0	49458	206	49544
51210	429	517	185	0	50508	654	50693
51210	460	1306	114	0	49790	1352	49904
51211	454	1209	164	0	49838	37	50002
51212	422	425	61	0	50726	1204	50787
51213	412	309	68	0	50836	80	50904
51215	580	3539	158	0	47518	300	47676
51217	464	1406	53	0	49758	869	49811
51219	419	401	28	0	50790	55	50818
51221	415	335	52	0	50834	621	50886
51223	680	4930	140	0	46153	2466	46293
51225	451	1163	102	0	49960	496	50062
51227	562	3121	131	0	47975	944	48106
51229	771	6939	64	0	44226	1637	44290
51231	564	3242	77	0	47912	60	47989
265	402	19	245	0	1	0	246
388	414	328	59	0	1	0	60
419	416	352	62	0	5	0	67
419	410	303	107	0	9	90	116
807	431	671	131	0	5	0	136
1141	445	950	186	0	5	0	191
1141	443	940	196	0	5	40	201
1446	461	1368	77	0	1	15	78
1891	436	879	75	0	937	356	1012
2232	489	1963	260	0	9	0	269
2493	506	2331	157	0	5	0	162
2493	505	2328	160	0	5	0	165
2799	532	2745	49	0	5	0	54
3061	549	2924	136	0	1	0	137
3121	423	428	124	0	2569	89	2693
3747	526	2638	5	0	1104	0	1109
3888	406	281	267	0	3340	1534	3607
3934	499	2273	254	0	1407	76	1661
4631	655	4616	14	0	1	0	15
4631	654	4611	19	0	1	0	20
4631	656	4621	9	0	1	0	10
4885	537	2825	201	0	1859	1473	2060
4920	671	4820	83	0	17	0	100
5182	427	490	175	0	4517	686	4692
5183	467	1519	29	0	3635	104	3664
5216	682	4940	267	0	9	0	276
5296	692	5281	14	0	1	0	15
5378	568	3332	186	0	1860	1632	2046
5540	699	5355	180	0	5	0	185
5599	567	3304	227	0	2068	467	2295
5727	707	5626	96	0	5	0	101
5727	706	5620	102	0	5	0	107
5946	490	1967	42	0	3937	1375	3979
5946	484	1871	43	0	4032	893	4075
6020	576	3465	228	0	2327	469	2555
6066	551	2945	199	0	2922	1050	3121
6095	561	3117	222	0	2756	1147	2978
6169	725	6047	121	0	1	0	122
6312	428	510	192	0	5610	703	5802
6320	597	3735	225	0	2360	2218	2585
6386	645	4458	203	0	1725	126	1928
6622	409	300	206	0	6116	113	6322
6622	408	299	207	0	6116	98	6323
6769	426	484	232	0	6053	1378	6285
7007	442	930	16	0	6061	545	6077
7165	775	6987	165	0	13	30	178
7165	774	6972	180	0	13	0	193
7668	702	5580	173	0	1915	688	2088
7728	539	2832	44	0	4852	2112	4896
7734	819	7650	79	0	5	0	84
7823	552	2965	55	0	4803	66	4858
7965	495	2120	196	0	5649	253	5845
8017	708	5643	276	0	2098	675	2374
8220	641	4421	233	0	3566	811	3799
8283	601	3771	187	0	4325	123	4512
8320	842	8221	98	0	1	0	99
8320	841	8210	105	0	5	63	110
8334	737	6342	137	0	1855	1701	1992
8468	797	7352	60	0	1056	200	1116
8516	469	1529	188	0	6799	150	6987
8590	795	7338	107	0	1145	1220	1252
8675	859	8579	87	0	9	0	96
8689	563	3125	98	0	5466	79	5564
8762	871	8704	49	0	9	0	58
8762	869	8697	56	0	9	0	65
8764	636	4375	218	0	4171	54	4389
8926	540	2834	32	0	6060	1261	6092
9258	595	3716	2	0	5540	2822	5542
9338	437	906	26	0	8406	1338	8432
9419	434	707	215	0	8497	2073	8712
9462	908	9231	230	0	1	0	231
9462	906	9220	237	0	5	0	242
9515	916	9489	25	0	1	0	26
9515	913	9480	34	0	1	0	35
9680	508	2363	253	0	7064	195	7317
9796	660	4732	92	0	4972	912	5064
9826	481	1828	197	0	7801	312	7998
9858	927	9673	176	0	9	0	185
9858	926	9658	191	0	9	170	200
10052	666	4796	117	0	5139	73	5256
10065	610	3936	150	0	5979	2600	6129
10459	733	6225	200	0	4034	490	4234
10459	630	4289	203	0	5967	59	6170
10526	661	4736	194	0	5596	1004	5790
10538	584	3585	84	0	6869	304	6953
10864	714	5878	126	0	4860	1051	4986
10872	985	10675	192	0	5	0	197
10968	880	8864	14	0	2090	1049	2104
10989	837	8161	161	0	2667	729	2828
11088	806	7454	244	0	3390	791	3634
11262	809	7493	227	0	3542	279	3769
11497	898	9100	222	0	2175	664	2397
11752	1023	11537	202	0	13	81	215
11880	1040	11831	36	0	13	0	49
11880	1039	11830	37	0	13	0	50
11903	662	4738	38	0	7127	2029	7165
11974	1047	11969	4	0	1	0	5
11974	1046	11960	13	0	1	0	14
11974	644	4452	246	0	7276	848	7522
12029	684	4952	46	0	7031	2390	7077
12146	592	3692	229	0	8225	172	8454
12336	855	8524	179	0	3633	981	3812
12374	674	4879	141	0	7354	51	7495
12559	889	8956	124	0	3479	326	3603
12603	583	3561	136	0	8906	188	9042
12733	585	3587	82	0	9064	883	9146
13081	896	9062	244	0	3775	983	4019
13111	1075	12553	215	0	343	500	558
13358	650	4586	24	0	8748	1400	8772
13358	608	3910	26	0	9422	497	9448
13364	689	5242	131	0	7991	328	8122
13445	554	3023	264	0	10158	655	10422
13453	1120	13202	234	0	17	0	251
13467	1083	12743	160	0	564	89	724
13673	1037	11789	239	0	1645	855	1884
13776	1147	13644	127	0	5	0	132
13776	1146	13630	141	0	5	0	146
13910	577	3469	22	0	10419	1727	10441
14056	1062	12281	176	0	1599	1272	1775
14279	483	1870	277	0	12132	258	12409
14474	1183	14332	133	0	9	141	142
14667	498	2234	177	0	12256	1104	12433
14724	705	5603	134	0	8987	270	9121
14724	573	3430	145	0	11149	463	11294
14769	881	8868	143	0	5758	42	5901
14769	764	6835	149	0	7785	154	7934
14942	488	1947	55	0	12940	569	12995
14962	885	8916	196	0	5850	720	6046
14980	1212	14968	11	0	1	0	12
14980	1211	14966	13	0	1	0	14
14981	1213	14972	8	0	1	0	9
15039	1084	12749	154	0	2136	633	2290
15039	731	6207	195	0	8637	894	8832
15057	541	2844	79	0	12134	416	12213
15216	1225	15138	73	0	5	0	78
15216	1222	15093	118	0	5	0	123
15222	456	1229	254	0	13739	875	13993
15250	1135	13499	212	0	1539	820	1751
15269	843	8249	233	0	6787	248	7020
15457	1248	15404	52	0	1	0	53
15457	1247	15403	53	0	1	0	54
15475	1243	15335	131	0	9	0	140
15475	1239	15311	155	0	9	0	164
15591	485	1911	59	0	13621	679	13680
15660	1252	15498	149	0	13	0	162
15660	1250	15493	154	0	13	0	167
15762	1143	13585	166	0	2011	680	2177
15845	1160	13869	46	0	1930	365	1976
15856	1155	13829	117	0	1910	303	2027
15985	581	3545	63	0	12377	2729	12440
16120	1282	15937	174	0	9	0	183
16349	1303	16234	102	0	13	0	115
16349	1301	16218	118	0	13	118	131
16384	690	5260	183	0	10941	360	11124
16458	975	10497	225	0	5736	104	5961
16601	1319	16535	61	0	5	0	66
16845	1058	12223	134	0	4488	348	4622
16940	1329	16710	217	0	13	61	230
17232	730	6174	124	0	10934	1935	11058
17258	1350	17159	94	0	5	0	99
17258	1349	17156	97	0	5	0	102
17261	1356	17213	47	0	1	0	48
17261	1355	17204	56	0	1	0	57
17397	888	8952	171	0	8274	228	8445
17436	1253	15502	28	0	1906	1174	1934
17556	1368	17376	159	0	21	91	180
17556	1367	17366	169	0	21	0	190
17692	828	7953	180	0	9559	411	9739
17738	770	6909	107	0	10722	261	10829
17900	933	9865	152	0	7883	595	8035
17900	515	2443	183	0	15274	123	15457
17937	593	3700	74	0	14163	1024	14237
17945	766	6855	217	0	10873	58	11090
17957	1390	17768	184	0	5	0	189
17957	1389	17766	186	0	5	0	191
18019	1232	15248	142	0	2629	234	2771
18088	664	4768	146	0	13174	40	13320
18182	1406	18088	89	0	5	0	94
18182	1402	18064	109	0	9	0	118
18250	1360	17316	219	0	715	59	934
18442	619	4019	127	0	14296	697	14423
18548	1420	18345	186	0	17	153	203
18548	1419	18343	188	0	17	0	205
18621	1437	18565	55	0	1	0	56
18621	1436	18554	66	0	1	0	67
18785	1399	18021	72	0	692	277	764
18938	603	3812	122	0	15004	179	15126
18958	1454	18829	120	0	9	120	129
19087	1056	12113	203	0	6771	330	6974
19225	1469	19025	199	0	1	0	200
19225	1468	19024	200	0	1	0	201
19404	1173	14205	146	0	5053	1109	5199
19497	835	8113	123	0	11261	671	11384
19497	646	4466	267	0	14764	62	15031
19555	1483	19390	152	0	13	0	165
19802	1489	19607	174	0	21	0	195
19953	1426	18418	152	0	1383	1257	1535
20006	688	5237	209	0	14560	61	14769
20090	1497	19831	81	0	178	109	259
20095	1121	13214	51	0	6830	195	6881
20179	1493	19690	194	0	295	169	489
20232	1140	13571	94	0	6567	562	6661
20303	1509	20102	192	0	9	130	201
20303	1508	20099	195	0	9	0	204
20765	1538	20754	10	0	1	0	11
20931	1544	20823	107	0	1	1	108
20931	1543	20813	117	0	1	0	118
21003	1400	18023	156	0	2824	930	2980
21003	1214	14989	170	0	5844	1467	6014
21639	1575	21496	142	0	1	0	143
21639	1574	21486	148	0	5	87	153
21852	1405	18087	213	0	3552	111	3765
21929	1601	21919	9	0	1	0	10
21929	1600	21910	18	0	1	0	19
22125	1554	21161	118	0	846	625	964
22140	1609	22055	76	0	9	0	85
22140	1607	22047	84	0	9	0	93
22229	1623	22226	2	0	1	0	3
22229	1622	22225	3	0	1	0	4
22427	1125	13330	219	0	8878	681	9097
22806	1655	22673	132	0	1	0	133
23042	1651	22614	207	0	221	76	428
23075	1671	22930	132	0	13	125	145
23137	1688	23127	9	0	1	0	10
23137	1687	23125	11	0	1	0	12
23434	1701	23299	126	0	9	0	135
23647	722	6018	237	0	17392	306	17629
23825	1730	23757	67	0	1	0	68
23825	1729	23755	69	0	1	0	70
23954	1716	23556	95	0	303	302	398
24279	1748	24097	181	0	1	0	182
24279	1747	24095	183	0	1	1	184
24520	1753	24337	182	0	1	0	183
24639	1770	24619	19	0	1	0	20
24639	1769	24612	22	0	5	0	27
24644	1171	14158	223	0	10263	1116	10486
24805	1775	24721	83	0	1	19	84
24810	1673	22947	160	0	1703	273	1863
24944	1724	23684	151	0	1109	176	1260
25032	1791	24986	41	0	5	0	46
25032	1789	24958	69	0	5	0	74
25075	1571	21429	205	0	3441	209	3646
25360	1803	25235	120	0	5	110	125
25444	1482	19383	137	0	5924	1161	6061
25696	834	8087	220	0	17389	68	17609
26112	1654	22636	197	0	3279	625	3476
26157	1851	26069	87	0	1	0	88
26321	1201	14805	203	0	11313	425	11516
26933	1899	26865	59	0	9	0	68
26933	1898	26844	80	0	9	0	89
26938	1896	26816	109	0	13	0	122
27384	1930	27351	32	0	1	0	33
27384	1929	27344	39	0	1	0	40
27793	1943	27617	145	0	31	34	176
28058	1972	28050	7	0	1	0	8
28142	1975	28081	56	0	5	0	61
28142	1974	28076	61	0	5	0	66
28365	1989	28328	36	0	1	0	37
28365	1988	28314	46	0	5	0	51
28450	1427	18422	208	0	9820	659	10028
28585	1995	28474	110	0	1	0	111
28906	2014	28833	72	0	1	0	73
28906	2012	28826	79	0	1	0	80
28939	1805	25250	155	0	3534	741	3689
28960	1992	28440	76	0	444	0	520
29135	1950	27753	193	0	1189	224	1382
29353	1963	27949	75	0	1329	55	1404
29475	1621	22211	199	0	7065	139	7264
29490	2015	28849	175	0	466	474	641
29808	1580	21657	157	0	7994	96	8151
29832	2062	29717	110	0	5	79	115
29899	1094	12842	9	0	17048	179	17057
29982	2070	29895	86	0	1	0	87
29982	2069	29889	92	0	1	75	93
30028	1425	18404	146	0	11478	369	11624
30148	2075	30010	137	0	1	126	138
30148	2074	30007	140	0	1	5	141
30612	2095	30460	143	0	9	0	152
30612	2093	30457	146	0	9	112	155
30895	2110	30745	145	0	5	0	150
31149	2018	28994	107	0	2048	120	2155
31417	2131	31284	124	0	9	0	133
31417	2130	31279	129	0	9	0	138
31729	2154	31608	120	0	1	0	121
31915	2144	31464	181	0	270	244	451
31958	1856	26162	147	0	5649	1244	5796
32097	2172	31985	107	0	5	52	112
32097	2171	31983	109	0	5	0	114
32602	2204	32472	125	0	5	97	130
32602	2203	32462	135	0	5	0	140
32776	2207	32606	161	0	9	7	170
32790	1731	23834	191	0	8765	1366	8956
33193	1822	25569	48	0	7576	59	7624
33291	1718	23564	108	0	9619	178	9727
33393	2239	33294	98	0	1	0	99
33393	2237	33281	111	0	1	0	112
33769	1793	25087	174	0	8508	303	8682
33940	2265	33823	108	0	9	0	117
33940	2264	33822	109	0	9	0	118
34157	2277	34151	5	0	1	0	6
34157	2276	34146	10	0	1	0	11
34157	2274	34094	58	0	5	59	63
34463	1006	11140	132	0	23191	640	23323
35001	1154	13817	195	0	20989	31	21184
35355	2313	35249	101	0	5	0	106
35355	2312	35246	104	0	5	0	109
35772	2332	35742	29	0	1	0	30
35772	2331	35733	38	0	1	0	39
35973	2341	35916	56	0	1	0	57
35973	2340	35910	62	0	1	0	63
36127	1525	20506	154	0	15467	972	15621
36292	1313	16488	208	0	19596	787	19804
36619	1517	20326	110	0	16183	48	16293
36911	822	7776	214	0	28921	49	29135
37027	944	10049	147	0	26831	150	26978
37273	2394	37237	35	0	1	0	36
37273	2391	37208	56	0	9	0	65
37410	2399	37337	68	0	5	0	73
37410	2398	37322	83	0	5	14	88
37509	2404	37485	23	0	1	0	24
37637	1036	11783	196	0	25658	1379	25854
37647	2409	37608	38	0	1	26	39
37647	2408	37602	44	0	1	36	45
37722	2416	37714	7	0	1	0	8
37722	2415	37709	12	0	1	0	13
37808	2424	37796	11	0	1	0	12
38042	2433	37978	55	0	9	0	64
38042	2432	37976	57	0	9	0	66
38082	2436	38067	14	0	1	0	15
38082	1283	15938	194	0	21950	534	22144
38137	1605	22018	56	0	16063	108	16119
38236	1511	20145	186	0	17905	445	18091
38870	2462	38807	58	0	5	20	63
38937	2457	38767	43	0	127	54	170
39173	1007	11177	222	0	27774	326	27996
39485	2224	32938	153	0	6394	732	6547
39653	848	8341	226	0	31086	174	31312
40031	2493	39981	45	0	5	16	50
40031	2492	39976	50	0	5	0	55
40103	2315	35275	119	0	4709	608	4828
40191	2500	40171	19	0	1	0	20
40191	2499	40168	22	0	1	0	23
40365	1523	20454	184	0	19727	84	19911
40936	2181	32146	45	0	8745	1047	8790
40972	1495	19819	181	0	20972	30	21153
41055	2345	36016	87	0	4952	477	5039
41168	2526	41055	108	0	5	0	113
41168	2525	41051	112	0	5	0	117
41342	2532	41220	117	0	5	57	122
41342	2531	41214	123	0	5	0	128
41408	2183	32184	139	0	9085	790	9224
41410	1362	17320	183	0	23907	59	24090
41852	2549	41761	86	0	5	0	91
41852	2548	41756	91	0	5	0	96
42163	2551	41827	54	0	282	156	336
42403	2569	42375	27	0	1	0	28
42403	2567	42362	40	0	1	0	41
42420	1561	21261	186	0	20973	101	21159
42458	2560	42085	102	0	271	299	373
42458	2559	42078	109	0	271	0	380
42846	1314	16490	206	0	26150	2779	26356
43578	2292	34729	113	0	8736	56	8849
44048	1910	27083	68	0	16897	206	16965
44144	2105	30693	46	0	13405	437	13451
44234	1294	16091	171	0	27972	515	28143
44287	2609	44225	57	0	5	0	62
44287	2608	44212	70	0	5	60	75
44530	2616	44450	79	0	1	18	80
44530	2615	44441	88	0	1	0	89
45035	2104	30665	32	0	14338	144	14370
45238	1958	27892	149	0	17197	876	17346
45369	2627	45086	96	0	187	0	283
45395	1403	18079	36	0	27280	749	27316
45517	1883	26589	62	0	18866	772	18928
45518	1152	13794	23	0	31701	763	31724
45568	2146	31474	28	0	14066	1520	14094
45568	878	8822	58	0	36688	40	36746
45609	1592	21830	69	0	23710	335	23779
45752	1337	16978	136	0	28638	324	28774
45812	1216	15017	172	0	30623	64	30795
45858	2048	29529	144	0	16185	44	16329
46070	2644	46061	8	0	1	0	9
46070	2643	46055	14	0	1	0	15
46408	2651	46341	62	0	5	0	67
46408	2649	46320	83	0	5	38	88
46419	799	7386	182	0	38851	54	39033
46608	1816	25445	163	0	21000	80	21163
46964	2658	46892	54	0	18	0	72
46976	836	8151	166	0	38659	369	38825
47048	1676	22971	43	0	24034	120	24077
47165	2661	47088	72	0	5	76	77
47165	2660	47076	84	0	5	0	89
47207	749	6641	192	0	40374	2913	40566
47360	2667	47295	56	0	9	0	65
47360	2665	47281	70	0	9	47	79
47455	2673	47410	44	0	1	0	45
47543	1456	18838	105	0	28600	1055	28705
47699	676	4887	192	0	42620	315	42812
47809	2674	47514	7	0	288	228	295
47930	2681	47901	24	0	5	0	29
47930	2680	47900	25	0	5	0	30
48143	1242	15331	103	0	32709	181	32812
48200	2684	48069	11	0	120	94	131
48317	1233	15254	126	0	32937	1732	33063
48530	1336	16971	35	0	31524	1279	31559
48956	805	7443	169	0	41344	1340	41513
48971	2689	48757	35	0	179	0	214
49262	1376	17588	107	0	31567	686	31674
49386	1117	13172	2	0	36212	126	36214
49451	1215	15002	117	0	34332	1028	34449
49584	1275	15820	165	0	33599	86	33764
49622	1277	15882	142	0	33598	1087	33740
49801	1136	13515	124	0	36162	778	36286
49899	1011	11213	171	0	38515	890	38686
49927	1177	14267	59	0	35601	1643	35660
49945	1156	13844	60	0	36041	813	36101
50029	438	914	203	0	48912	609	49115
50275	931	9772	168	0	40335	271	40503
50367	1068	12362	20	0	37985	187	38005
50751	982	10630	142	0	39979	273	40121
50777	694	5316	195	0	45266	24	45461
50971	872	8719	36	0	42216	1117	42252
50990	628	4265	44	0	46681	346	46725
50994	865	8658	36	0	42300	43	42336
51018	793	7334	7	0	43677	1296	43684
51211	458	1266	143	0	49802	616	49945
51213	417	389	67	0	50757	463	50824


Processes: 2689
Avg WT = 12327,	Avg RT = 448,	Avg TRT = 12452
% Of Process Completed Before Deadline = 0
Migration %: 1396	RTF = 3,	MaxW = 96
Work Steal %: 4010
Forked Process: 85%
Killed Process: 15%


Processors:7 [2 FCFS, 1 SJF, 1 RR, 3 EDF ]
Processors Load 
P1 = 8.52522 %, P2 = 9.11264 %, P3 = 14.462 %, P4 = 10.5882 %, P5 = 14.4081 %, P6 = 14.4257 %, P7 = 14.4504 %, 


Processors Utiliz 
P1 = 58 %, P2 = 62 %, P3 = 99 %, P4 = 72 %, P5 = 99 %, P6 = 99 %, P7 = 99 %, 
Avg utilization = 84 %
